longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,price_to_income_ratio
0.6087919603338188,-0.717196949860465,-0.8453931491070593,0.6753127563219493,1.8221136268209763,0.5982890343597191,1.612417682317812,-0.813607104944493,250000.0,0.0,0.0,0.0,0.0,1.5769271345470315
0.6087919603338188,-0.717196949860465,-0.36864467764125924,1.302386269741239,3.0191138257336543,1.2694094161496043,3.2837903010611775,-1.0662685119572894,237500.0,0.0,0.0,0.0,0.0,2.2321370809358543
0.6137832675038262,-0.7125150841649708,1.7767234439548412,-0.7786910335654679,-0.45027918107500403,-0.7934027047203587,-0.4356022871282838,0.25604548920280557,468800.0,0.0,0.0,0.0,0.0,1.5790170411848474
0.6137832675038262,-0.717196949860465,0.028645715246907483,0.25543019909090453,2.1821674715138335,0.5417736337879393,2.0021430660310537,-1.078954220101057,500001.0,0.0,0.0,0.0,0.0,6.740347466332154
0.6137832675038262,-0.717196949860465,-0.36864467764125924,-0.2932591251509739,0.6060377275272197,-0.1858621485737257,0.45108835098439365,-1.2252872849959682,325000.0,0.0,0.0,0.0,0.0,4.763914881179165
0.6137832675038262,-0.717196949860465,-0.05081236333072586,-0.18920525998563859,0.5130436881694619,-0.13641117307341838,0.4824756302096212,-0.6986461647536707,232100.0,0.0,0.0,0.0,0.0,1.0740368528606141
0.6187745746738408,-0.717196949860465,0.10810379382454083,1.2180430486380596,4.552323243862841,2.382056364906519,4.256795957043231,-1.2426051189349703,187500.0,0.0,0.0,0.0,0.0,2.091383472940194
0.6187745746738408,-0.717196949860465,1.1410588153337744,0.04411375926174331,2.6447532057549883,1.4336572990613394,2.4311025487758298,-1.3448803509820249,333300.0,0.0,0.0,0.0,0.0,6.083116009670791
0.6287571890138628,-0.717196949860465,0.9026845796008742,1.076401443633264,3.8655980301440143,3.004608824330031,3.9978509034351037,-1.1476991779257888,350000.0,0.0,0.0,0.0,0.0,4.65331536510196
0.6237658818438553,-0.717196949860465,-0.05081236333072586,-0.4018968610284386,0.42720303645460855,0.03313502864192104,0.3150768076750744,-1.1264861472953391,450000.0,0.0,0.0,0.0,0.0,6.290199022069678
0.6337484961838774,-0.717196949860465,0.5053941867127075,2.237495895015618,5.780321455894772,3.950358730773409,5.936015395592903,-1.0186839469698794,340000.0,0.0,0.0,0.0,0.0,3.683158489573886
0.6337484961838774,-0.717196949860465,-0.28918659906362587,0.591427922289983,2.8092811215417903,3.0372817902855913,2.9097585569605497,-1.189335672289772,262500.0,0.0,0.0,0.0,0.0,3.2890252561495554
0.6287571890138628,-0.717196949860465,0.5848522652903408,-0.15941010035679806,1.1830776640548455,1.4168792895165923,1.0212905902426936,-1.2306037021018623,250000.0,0.0,0.0,0.0,0.0,3.2945317420329534
0.6287571890138628,-0.717196949860465,0.34647802955744084,-0.8570752227428791,-0.45266364362263883,-0.4481289293521414,-0.5088392719871481,-1.1399614223360217,350000.0,0.0,0.0,0.0,0.0,4.598138883593898
0.6187745746738408,-0.717196949860465,1.538349208221941,-0.6966397478183532,-0.030613772691276287,0.1629438393302278,-0.043261296812939797,-1.1820716568381544,237500.0,0.0,0.0,0.0,0.0,2.7707705772280895
0.6187745746738408,-0.717196949860465,1.299974972489041,-0.3313052520616472,0.37951378550191217,0.11172675756205233,0.29153634825615377,-0.93793757231204,237500.0,0.0,0.0,0.0,0.0,1.767770577781419
0.6237658818438553,-0.717196949860465,1.1410588153337744,-0.46790459928310063,0.4701233623120352,0.030485869240118865,0.37785136612552944,-1.3002435024097643,193800.0,0.0,0.0,0.0,0.0,2.5304780821805135
0.6237658818438553,-0.7218788155559591,0.4259361081350742,-0.07460849218240583,1.5121334956284502,1.08573436429132,1.5261026644484363,-1.1778079955948135,162500.0,0.0,0.0,0.0,0.0,1.3289642928450558
0.6187745746738408,-0.7218788155559591,0.10810379382454083,-0.43856782672547306,0.34613130983502477,0.01724007223110797,0.20783693698888037,-0.9108291088512921,200000.0,0.0,0.0,0.0,0.0,1.1416936539211286
0.6187745746738408,-0.717196949860465,0.028645715246907483,-0.8726603831641188,-0.593346933933093,-0.6485819907551729,-0.5794606502439099,-0.8864578106331827,250000.0,0.0,0.0,0.0,0.0,1.787276204644395
0.6287571890138628,-0.717196949860465,0.4259361081350742,-1.0253032778780247,-0.9438629284354111,-0.8331400957473913,-0.9561080009466402,-1.1820716568381544,67500.0,0.0,0.0,0.0,0.0,-0.46257671678262136
0.6287571890138628,-0.7218788155559591,0.4259361081350742,-0.2616304172372817,0.720491929813691,1.0601258234072322,0.7204958310009298,-1.0786910311354188,211100.0,0.0,0.0,0.0,0.0,1.8357106574437316
0.6287571890138628,-0.7218788155559591,-0.05081236333072586,-0.8781610280186739,-0.6434206474334242,-0.471971363968361,-0.6134635360712398,-1.0385283949790094,100000.0,0.0,0.0,0.0,0.0,-0.11775024886863875
0.6287571890138628,-0.7218788155559591,0.6643103438679743,-0.8538665132443886,-0.24283093943077497,-0.5214223394686683,-0.490530025772432,-1.0596361500232037,193800.0,0.0,0.0,0.0,0.0,1.478064420627155
0.6237658818438553,-0.7218788155559591,0.2670199509798075,-0.9501277981991041,-0.8246398010536703,-0.7059804444608868,-0.8227120642394232,-0.9667304451528732,250000.0,0.0,0.0,0.0,0.0,2.0522024639691376
0.6237658818438553,-0.7218788155559591,-0.1302704419083592,-1.1119384343372687,-1.0463948179837081,-0.9655980658375003,-1.0136513461928907,-0.6922243539920955,175000.0,0.0,0.0,0.0,0.0,0.37001475126348304
0.6237658818438553,-0.717196949860465,0.5848522652903408,-0.4495691164345834,0.3652070102161033,0.46936327680534645,0.3490796935024042,-1.1254860292259137,221900.0,0.0,0.0,0.0,0.0,2.212187258313286
0.6237658818438553,-0.7218788155559591,0.4259361081350742,-0.5307036280392722,0.32944007200158104,0.48614128635009357,0.4013918255444501,-0.9553606818372974,225000.0,0.0,0.0,0.0,0.0,1.636419595315343
0.6237658818438553,-0.717196949860465,0.18756187240217417,-0.9230829609975412,-0.7340302242435472,-0.7315889853449745,-0.712856586951127,-1.2329197649994796,200000.0,0.0,0.0,0.0,0.0,2.297953827547774
0.6237658818438553,-0.717196949860465,0.10810379382454083,-0.2029568721220265,1.0209342108156778,0.6812960289495207,0.8800478337291698,-1.0753748501683755,137500.0,0.0,0.0,0.0,0.0,0.5787635362523417
0.6237658818438553,-0.717196949860465,1.8561815225324745,-0.8479074813186205,-0.6362672597905198,-0.591183537049459,-0.5925386832544214,-0.8630339926913714,206300.0,0.0,0.0,0.0,0.0,1.1114281555393224
0.6337484961838774,-0.717196949860465,0.028645715246907483,0.35169148404562,1.9794881549648742,1.7718666493580841,1.764122865239745,-1.1382243751628087,166700.0,0.0,0.0,0.0,0.0,1.269572824030667
0.6337484961838774,-0.7218788155559591,0.9026845796008742,0.19354794447715884,1.617049847724382,2.231937332137729,1.8922875887427573,-1.0817440231368232,218800.0,0.0,0.0,0.0,0.0,1.9782311168378104
0.6287571890138628,-0.7218788155559591,0.5848522652903408,-0.8474490942474076,-0.27859787764529725,0.0711063134010856,-0.3649809088715219,-1.3840955068621361,216700.0,0.0,0.0,0.0,0.0,3.649619085691195
0.6337484961838774,-0.717196949860465,0.7437684224456076,-0.26071364309485584,0.8993266208863022,1.1404836585952316,0.9245131459649087,-1.108852486597571,250000.0,0.0,0.0,0.0,0.0,2.6335891361594266
0.6337484961838774,-0.717196949860465,0.5848522652903408,-0.16124364864164978,0.86355968267178,0.4755446487428849,0.8878946535354767,-1.0216843011781565,203300.0,0.0,0.0,0.0,0.0,1.5097440400953812
0.6387398033538848,-0.7218788155559591,0.4259361081350742,0.03677956612233642,1.3762191304132656,1.382440217293164,1.363935055118094,-1.1155374863247844,187500.0,0.0,0.0,0.0,0.0,1.5624110349305937
0.6337484961838774,-0.7218788155559591,0.5848522652903408,-0.1392410692234291,1.0876991621494527,1.5272609312583498,1.1180680345204785,-0.8471900169599439,230400.0,0.0,0.0,0.0,0.0,1.402794601011838
0.6387398033538848,-0.717196949860465,0.8232265010232409,-0.9189574773566248,-0.5695023084567449,-0.6017801746566678,-0.5899230766523191,-0.613372939886852,162500.0,0.0,0.0,0.0,0.0,0.11002463911687464
0.6387398033538848,-0.7218788155559591,0.028645715246907483,-0.18141267977501876,0.6084221900748547,0.7316300575837621,0.6263339933252473,-0.8100803728049394,172500.0,0.0,0.0,0.0,0.0,0.540104843716926
0.6437311105238994,-0.7218788155559591,0.7437684224456076,-0.8460739330337688,-0.6243449470523457,-0.6724244253713925,-0.7991716048205026,-0.4395103091861716,175000.0,0.0,0.0,0.0,0.0,0.03530002267544472
0.6387398033538848,-0.7218788155559591,1.1410588153337744,-0.4825729855619144,0.2889042086917892,0.4552344266624015,0.2993831680624606,-0.9933651684754721,225000.0,0.0,0.0,0.0,0.0,1.7595554626089016
0.6387398033538848,-0.7218788155559591,-0.05081236333072586,-0.492199114057386,0.265059583215441,0.48437518008222546,0.25491785582672166,-0.9969971762012811,112500.0,0.0,0.0,0.0,0.0,0.012694216506797433
0.6387398033538848,-0.7218788155559591,0.5053941867127075,-0.20066493676596187,1.099621474887627,1.7798141275634907,1.078833935488944,-0.9600980832187873,158300.0,0.0,0.0,0.0,0.0,0.6440654556788994
0.6387398033538848,-0.7218788155559591,0.5053941867127075,-0.0053920444292532375,1.3809880555085352,1.874300812894435,1.3299321692907642,-0.9777317439165554,198400.0,0.0,0.0,0.0,0.0,1.299465482521512
0.6387398033538848,-0.7218788155559591,0.8232265010232409,-1.0541816633644394,-0.867560126911097,-0.7413025698182492,-0.9116426887109013,-1.0870078024495897,262500.0,0.0,0.0,0.0,0.0,2.7468853606822794
0.6387398033538848,-0.7218788155559591,1.8561815225324745,-0.625131364709136,-0.5122752073135093,-0.38984742251249344,-0.3832901550862379,-1.0340015447700301,261600.0,0.0,0.0,0.0,0.0,2.4949361840641107
0.6337484961838774,-0.7218788155559591,0.028645715246907483,0.27926632679397695,1.5574382840335117,2.1904338348428283,1.5757991898883799,-0.8832469052523951,253300.0,0.0,0.0,0.0,0.0,1.8239604876162447
0.6337484961838774,-0.7218788155559591,-0.28918659906362587,-0.133282037297661,0.7514899429329436,1.2667602567478022,0.9480536053838294,-1.2743457081909526,205600.0,0.0,0.0,0.0,0.0,2.6369000098844935
0.6337484961838774,-0.7218788155559591,0.2670199509798075,-0.19883138848111012,0.32705560945394624,0.6645180194047736,0.3543109067066088,-0.9685201301192139,226700.0,0.0,0.0,0.0,0.0,1.7039394299268906
0.6287571890138628,-0.7218788155559591,0.5848522652903408,-0.05443946104903686,0.7276453174565954,0.9011762592991015,0.49555366322013267,-0.9044599358828443,187500.0,0.0,0.0,0.0,0.0,0.9459663468807976
0.6287571890138628,-0.7218788155559591,0.10810379382454083,0.24259536109694244,1.7315040500108534,1.9890977203058626,1.6778078473703693,-0.9846799326094072,240600.0,0.0,0.0,0.0,0.0,1.9717058525832367
0.6287571890138628,-0.7218788155559591,1.0616007367561409,-0.3138865433555558,0.7371831676471348,0.9488611285315407,0.8198888818808171,-1.2376045285878419,218200.0,0.0,0.0,0.0,0.0,2.691834795826099
0.6237658818438553,-0.7218788155559591,1.2205168939114077,0.013860212561689865,-0.24283093943077497,0.7696013423429267,0.5923311074979175,-1.1552263823430446,208800.0,0.0,0.0,0.0,0.0,2.104060084727987
0.6237658818438553,-0.7218788155559591,0.10810379382454083,-0.3505575090525903,0.5464261638363493,1.0327511762552763,0.8355825214934308,-0.98236386971179,212500.0,0.0,0.0,0.0,0.0,1.5302539047479715
0.6237658818438553,-0.7218788155559591,-0.05081236333072586,-0.21212461354628512,0.6728026788609947,0.9912476789603756,0.6891085517757024,-1.048371662293883,218800.0,0.0,0.0,0.0,0.0,1.852556832720853
0.6187745746738408,-0.7218788155559591,0.5848522652903408,-0.9084145747187273,-0.8365621137918443,-0.8914216025870393,-0.9456455745382311,-0.09231142571608729,200000.0,0.0,0.0,0.0,0.0,-0.07363247233963127
0.6187745746738408,-0.7218788155559591,0.5848522652903408,-0.95104457234153,-0.8508688890776532,-0.9585336407660278,-0.9744172471613562,-1.2807675189525278,165000.0,0.0,0.0,0.0,0.0,1.8011798605458496
0.6187745746738408,-0.7218788155559591,0.9026845796008742,-0.2895920285812705,0.35805362257319884,0.07817073847255808,0.11105949271109553,-0.9893646961977695,220000.0,0.0,0.0,0.0,0.0,1.6685603913020615
0.6137832675038262,-0.7218788155559591,-1.8783481706162928,0.013401825490476934,0.9947051227916949,0.2715593748041171,0.6969553715820093,-0.7968682867298954,204700.0,0.0,0.0,0.0,0.0,0.9380231484161727
0.6137832675038262,-0.7218788155559591,-1.1632254634175927,0.18162988062562263,1.1020059374352618,0.23447114317888662,0.8931258667396813,-0.8794043463540754,210000.0,0.0,0.0,0.0,0.0,1.2038074835397432
0.6137832675038262,-0.7265606812514567,1.6972653653772076,0.3764443858911183,0.7562588680282133,0.13998445784794225,0.8931258667396813,-0.4015584603411244,346700.0,0.0,0.0,0.0,0.0,1.701517365247075
0.6137832675038262,-0.7218788155559591,1.8561815225324745,-0.41473169902240065,-0.08307194873924226,-0.5090595955935915,-0.08772660904867878,-0.3032310627786446,321600.0,0.0,0.0,0.0,0.0,1.2705583262963895
0.6137832675038262,-0.7265606812514567,1.8561815225324745,-0.5527062074574929,-0.8365621137918443,-0.7757416420416775,-0.8410213104541393,3.419050478244249,500001.0,0.0,0.0,0.0,0.0,-0.25563018398195025
0.6087919603338188,-0.7218788155559591,1.4588911296443077,-0.3831029911087084,0.02184440335668968,-0.4454797699503392,-0.05633932982345126,-0.5624721939323992,280600.0,0.0,0.0,0.0,0.0,1.3485955066539683
0.6087919603338188,-0.7265606812514567,1.8561815225324745,-0.7484374868654144,-0.803179638124957,-0.8048823954615014,-0.7730155387994797,-0.012354617955162833,395700.0,0.0,0.0,0.0,0.0,1.432503129671938
0.6087919603338188,-0.7265606812514567,1.8561815225324745,-0.2510875145993843,-0.3549006791696114,-0.45695946069148197,-0.3257468098399875,-0.029777727480420315,342000.0,0.0,0.0,0.0,0.0,1.0249407138125706
0.6087919603338188,-0.7218788155559591,1.0616007367561409,-0.1951642919114067,0.2531372704772669,-0.17438245783258294,0.27584270864354,-0.6698006541197099,315800.0,0.0,0.0,0.0,0.0,2.0102062488028047
0.6087919603338188,-0.7265606812514567,1.8561815225324745,-0.4243578275178722,-0.4455102559797344,-0.6167920779335467,-0.3780589418820334,0.37511217725758605,333900.0,0.0,0.0,0.0,0.0,0.5052133559185076
0.6038006531638042,-0.7265606812514567,1.8561815225324745,-0.30746912435857476,-0.13553012478720822,-0.5576275179599648,-0.12696070808021317,-0.3096528735402198,304800.0,0.0,0.0,0.0,0.0,1.1235833769219563
0.6237658818438553,-0.7265606812514567,1.8561815225324745,-0.6746371684001325,-0.6672652729097723,-0.7510161542915238,-0.6500820285006719,-0.3925047599231659,380400.0,0.0,0.0,0.0,0.0,2.015841043146483
0.6187745746738408,-0.7265606812514567,1.8561815225324745,-0.3936458937466058,-0.19752615102571347,-0.666243053433854,-0.1583479873054407,-0.19074409886482244,500001.0,0.0,0.0,0.0,0.0,2.658442428641516
0.6187745746738408,-0.7265606812514567,1.6972653653772076,0.1619192365634666,0.7038006919802473,-0.07106524116229798,0.7204958310009298,-0.3306027152050309,442900.0,0.0,0.0,0.0,0.0,2.475116635121701
0.6287571890138628,-0.7265606812514567,0.10810379382454083,-0.5710416903060102,-0.190372763382809,0.030485869240118865,-0.2001976929390774,-0.8571911976542005,254500.0,0.0,0.0,0.0,0.0,1.7616802560217266
0.6287571890138628,-0.7265606812514567,0.18756187240217417,-0.16536913228256617,0.682340529051534,0.6742316038780483,0.5766374678853038,-1.11406362811721,287500.0,0.0,0.0,0.0,0.0,3.3190151463014783
0.6237658818438553,-0.7265606812514567,1.3794330510666744,-0.27400686816003084,-0.00676914721492812,-0.15495528888603363,0.06659418047535653,-0.7638117526457212,358100.0,0.0,0.0,0.0,0.0,2.8278194282445015
0.6287571890138628,-0.7265606812514567,-0.44810275621889256,-0.5467471755317248,-0.03776716033418074,-0.1425925450109568,-0.12957631468231548,-0.5876330590474232,220000.0,0.0,0.0,0.0,0.0,0.7222937576327936
0.6237658818438553,-0.7265606812514567,1.8561815225324745,-0.6870136193228816,-0.555195533170936,-0.5929496433173271,-0.5297641248039664,-0.2635421667603844,330300.0,0.0,0.0,0.0,0.0,1.2828466861044223
0.6237658818438553,-0.7265606812514567,1.8561815225324745,-0.12182236051733772,-0.15222136262065195,-0.32891675627104333,-0.17142602031595217,0.14329533632334526,380300.0,0.0,0.0,0.0,0.0,1.0907205356582639
0.6337484961838774,-0.7265606812514567,0.4259361081350742,-0.06177365418844375,1.216460139721733,1.678263017161074,1.2305391184108772,-1.0493717803633087,247500.0,0.0,0.0,0.0,0.0,2.328753529601119
0.6337484961838774,-0.7265606812514567,0.5848522652903408,-0.6232978164242843,-0.08068748619160744,0.06757410086534936,-0.12957631468231548,-0.8917215899459492,205600.0,0.0,0.0,0.0,0.0,1.173045840306627
0.6287571890138628,-0.7265606812514567,-0.1302704419083592,-0.5142016934756066,-0.06399624835816373,0.15676246739268937,0.048284934260640476,-0.5124662904611165,251100.0,0.0,0.0,0.0,0.0,0.9323925758570797
0.6287571890138628,-0.7265606812514567,-0.20972852048599255,-0.4706549217103782,-0.00676914721492812,0.3907715478852151,-0.006642804383507686,-0.6142151445768945,227100.0,0.0,0.0,0.0,0.0,0.8495624165920015
0.6387398033538848,-0.7265606812514567,0.4259361081350742,-0.9886323121809902,-0.8460999639823836,-0.7669111107023369,-0.8619461632709576,-1.2347094499658202,210000.0,0.0,0.0,0.0,0.0,2.509639587957697
0.6387398033538848,-0.7265606812514567,-0.44810275621889256,-0.3537662185510808,0.954169259481903,1.2093618030420883,0.9375911789754202,-1.0638998112665445,212500.0,0.0,0.0,0.0,0.0,1.8046819050854799
0.6337484961838774,-0.7265606812514567,0.4259361081350742,-0.492199114057386,0.27221297085834545,0.3077645532954135,0.15552480494683452,-1.2118120099552856,225000.0,0.0,0.0,0.0,0.0,2.687176705570693
0.6337484961838774,-0.7265606812514567,0.2670199509798075,0.1119550458012571,1.25461154048389,1.9608400200199727,1.38224430133281,-0.7822349802404043,258300.0,0.0,0.0,0.0,0.0,1.6014416972125973
0.6387398033538848,-0.7265606812514567,-0.28918659906362587,-0.08102591117938686,0.682340529051534,1.0680733016126387,0.6891085517757024,-0.7741287600987438,173900.0,0.0,0.0,0.0,0.0,0.49306364306178235
0.6387398033538848,-0.7265606812514567,0.7437684224456076,-1.0340126322310705,-0.9700920164593941,-0.8658130617029516,-0.9404143613340264,-1.0222633169025606,137500.0,0.0,0.0,0.0,0.0,0.4571159240161195
0.5988093459937897,-0.7078332184694767,0.4259361081350742,0.08491020859969417,-0.3286715911456284,-0.5143579143971958,-0.2838971042063508,4.076443876615669,500001.0,0.0,0.0,0.0,0.0,-0.41592546195114954
0.6038006531638042,-0.7078332184694767,-0.20972852048599255,0.5804266325808726,0.17445000640531796,0.03755029431159134,0.34646408690030195,2.4439353605542387,500001.0,0.0,0.0,0.0,0.0,0.06875219351350557
0.6087919603338188,-0.7125150841649708,0.34647802955744084,2.219618799238314,2.7210560072793024,1.1263548084522867,2.6168106175250925,0.15845502074411325,500001.0,0.0,0.0,0.0,0.0,1.9579662899326582
0.6038006531638042,-0.7125150841649708,0.5053941867127075,0.6005956637142416,0.37712932295427737,-0.05693639101935303,0.3150768076750744,1.3942851277954529,500001.0,0.0,0.0,0.0,0.0,0.6239491463069466
0.5938180388237821,-0.7125150841649708,0.7437684224456076,-0.01593494706715065,-0.03299823523891111,-0.49051547978097626,-0.06680175623186044,1.706900981180661,416700.0,0.0,0.0,0.0,0.0,0.0641131345304032
0.5988093459937897,-0.7125150841649708,1.0616007367561409,1.3211801396609693,1.0543166864825653,0.38635628221554486,1.1965362325835474,2.48109764250237,500001.0,0.0,0.0,0.0,0.0,0.05382358588623563
0.6038006531638042,-0.717196949860465,0.5848522652903408,0.1500011727119304,0.7181074672660561,-0.26180471809205486,0.6420276329378611,-0.6905399446120102,500001.0,0.0,0.0,0.0,0.0,4.292959930218315
0.5988093459937897,-0.717196949860465,0.6643103438679743,-1.0216361813083212,-1.1203131569603875,-1.1704663929102022,-1.1836657753295396,5.858285811780286,500001.0,0.0,0.0,0.0,0.0,-0.7161773907024517
0.5938180388237821,-0.717196949860465,0.8232265010232409,0.5327543771747277,0.11722290526208236,-0.3977949007179,0.06659418047535653,2.8627216426779487,500001.0,0.0,0.0,0.0,0.0,-0.08637818194406137
0.5888267316537675,-0.717196949860465,0.10810379382454083,1.6842227000616106,1.0018585104345994,0.3095306595632817,0.9951345242216707,2.6704884221757133,500001.0,0.0,0.0,0.0,0.0,-0.018596196004374548
0.5888267316537675,-0.7218788155559591,0.9821426581785077,-0.8735771573065446,-0.9796298666499333,-1.0556694854987743,-0.9796484603655609,0.2372537970562287,500001.0,0.0,0.0,0.0,0.0,1.8296410943301287
0.6038006531638042,-0.7218788155559591,0.7437684224456076,-0.2190004196144791,0.10768505507154308,-0.32185233119957085,0.20260572378467578,-0.47709369347932495,355300.0,0.0,0.0,0.0,0.0,1.9580963687049402
0.6038006531638042,-0.7265606812514567,0.9026845796008742,0.21738407218023123,0.5416572387410797,0.11614202323172264,0.6891085517757024,-0.9879961135764502,367100.0,0.0,0.0,0.0,0.0,3.944499714110712
0.5988093459937897,-0.7265606812514567,1.8561815225324745,0.14220859250131054,0.37712932295427737,-0.14789086381456115,0.3935450057381432,0.056653528835207155,374100.0,0.0,0.0,0.0,0.0,1.159937944277596
0.5988093459937897,-0.7265606812514567,-0.5275608347965259,0.17062859091651228,0.9565537220295378,-0.17791467036831918,0.827735701687124,-0.34518338390139425,300000.0,0.0,0.0,0.0,0.0,1.1376960046870004
0.5988093459937897,-0.7218788155559591,0.18756187240217417,0.028070211769290726,0.40335841097826036,-0.323618437467439,0.49555366322013267,-0.5139927864618188,500001.0,0.0,0.0,0.0,0.0,3.593076279343635
0.6038006531638042,-0.7265606812514567,1.299974972489041,-0.20204009797960065,-0.12837673714430378,-0.14170949187702275,-0.11649828167180401,-0.25490956868744724,397900.0,0.0,0.0,0.0,0.0,1.8851480096431408
0.5988093459937897,-0.7265606812514567,1.8561815225324745,-0.5362042728938273,-0.6744186605526769,-0.7289398259431723,-0.6448508152964673,0.9905006167131277,393600.0,0.0,0.0,0.0,0.0,0.3683626031735644
0.5988093459937897,-0.7265606812514567,1.8561815225324745,-0.6425500734152274,-0.7483369995293562,-0.7792738545774137,-0.749475079380559,1.13862336657438,423700.0,0.0,0.0,0.0,0.0,0.42391710609548494
0.6537137248639214,-0.717196949860465,1.538349208221941,-0.031978494559603235,0.0814559670475601,-0.003953202983309457,0.16598723135524368,-0.11199796034583427,318600.0,0.0,0.0,0.0,0.0,0.9455674703920756
0.6537137248639214,-0.717196949860465,1.8561815225324745,-0.6077126560030446,-0.6529584976239634,-0.650348097023041,-0.7625531123910705,0.10602777878895771,350000.0,0.0,0.0,0.0,0.0,0.9100733411331142
0.6487224176939139,-0.717196949860465,1.7767234439548412,0.23526116795753554,-0.04253608542945037,-0.3033082153869556,0.02736008144382213,1.3555437120534908,421600.0,0.0,0.0,0.0,0.0,0.27509463642634246
0.6487224176939139,-0.717196949860465,0.9821426581785077,0.5011256692610355,0.48443013759784415,-0.05428723161755085,0.542634582057974,1.003870616167555,412700.0,0.0,0.0,0.0,0.0,0.4612367957918676
0.6487224176939139,-0.7125150841649708,0.9821426581785077,0.6886059813871244,1.4143705311754227,0.3828240696798086,1.3874755145370148,-0.4698823158208347,306800.0,0.0,0.0,0.0,0.0,1.437699795530176
0.6437311105238994,-0.7125150841649708,1.3794330510666744,-0.678304264969836,-0.7960262504820524,-0.8048823954615014,-0.749475079380559,0.17435163426866823,352100.0,0.0,0.0,0.0,0.0,0.843459119200414
0.6437311105238994,-0.7125150841649708,1.8561815225324745,-0.2749236423024567,-0.45027918107500403,-0.5744055275047119,-0.4382178937303861,0.8114268444928087,397500.0,0.0,0.0,0.0,0.0,0.5235640909801469
0.6437311105238994,-0.7125150841649708,1.8561815225324745,-0.3817278298950696,-0.23806201433550533,-0.5638088898975032,-0.2917439240126577,0.37237501201494727,360500.0,0.0,0.0,0.0,0.0,0.687348852802109
0.6437311105238994,-0.717196949860465,1.2205168939114077,0.04228021097689159,0.11483844271444753,-0.175265510966517,0.17644965776365285,0.09976388140676556,324000.0,0.0,0.0,0.0,0.0,0.7199423625216939
0.6487224176939139,-0.717196949860465,1.6972653653772076,-0.239627837819061,-0.3310560536932632,-0.5585105710938988,-0.21327572594958888,0.4434886705304237,304600.0,0.0,0.0,0.0,0.0,0.25102080830223444
0.6437311105238994,-0.717196949860465,1.6178072867995743,-0.39822976445873515,-0.16652813790646084,-0.3174370655299006,-0.160963593907543,-0.4078749955164443,210900.0,0.0,0.0,0.0,0.0,0.35911959887988265
0.6437311105238994,-0.717196949860465,1.538349208221941,-0.8391981269655747,-0.6934943609337554,-0.6997990725233484,-0.6919317341343085,-0.8046060423196623,200000.0,0.0,0.0,0.0,0.0,0.8928492545944066
0.6437311105238994,-0.717196949860465,1.6178072867995743,0.09499472416637866,0.8182548942667185,0.5108667741002473,0.7754235696450781,-0.5701573117290383,217300.0,0.0,0.0,0.0,0.0,0.6629539496751031
0.6487224176939139,-0.7218788155559591,1.538349208221941,-0.5082426615498385,-0.5766556960996493,-0.7386534104164469,-0.5585357974270916,0.15582313108772955,344800.0,0.0,0.0,0.0,0.0,0.8111894987755753
0.6487224176939139,-0.7218788155559591,1.8561815225324745,0.2700985853697183,0.5392727761934449,0.11790812949959076,0.5504814018642809,0.05091600938429162,268800.0,0.0,0.0,0.0,0.0,0.34761058822592916
0.6437311105238994,-0.7218788155559591,1.8561815225324745,-0.16628590642499202,0.30082652142996325,0.048146931918800054,0.25491785582672166,-0.8092381681148969,196500.0,0.0,0.0,0.0,0.0,0.8564420020818995
0.6487224176939139,-0.7218788155559591,1.8561815225324745,-0.14153300457949375,0.04330456628540303,-0.33333202194071365,-0.022336443996121447,-0.045253238659954016,252300.0,0.0,0.0,0.0,0.0,0.31395173944338867
0.6537137248639214,-0.7218788155559591,1.7767234439548412,-0.5059507261937739,-0.4073588552175773,-0.6680091597017223,-0.4356022871282838,-0.1196304403493458,278800.0,0.0,0.0,0.0,0.0,0.6186572117862742
0.6537137248639214,-0.7218788155559591,0.5848522652903408,0.3975301911669131,0.7061851545278821,1.0830852048895179,0.7544987168282598,-0.013617924990226675,241400.0,0.0,0.0,0.0,0.0,0.1941239861181886
0.6487224176939139,-0.7218788155559591,1.8561815225324745,-0.7136000694532316,-0.750721462076991,-0.8711113805065559,-0.7808623586057866,0.3970621369918225,230800.0,0.0,0.0,0.0,0.0,-0.20406314696418165
0.6487224176939139,-0.7218788155559591,1.2205168939114077,0.46307954235036225,0.8945576957910326,0.31571203150082006,0.9454379987817272,-0.47361959913289914,225000.0,0.0,0.0,0.0,0.0,0.5943240040481783
0.6537137248639214,-0.7265606812514567,1.8561815225324745,-0.7571468412184601,-0.6219604845047109,-0.38101689117315285,-0.6265415690817513,-0.7838141140342341,166700.0,0.0,0.0,0.0,0.0,0.41692821518538936
0.6537137248639214,-0.7265606812514567,0.9821426581785077,-0.5682913678787326,-0.42166563050338624,-0.3147879061280984,-0.357134089065215,-0.754389587675869,203300.0,0.0,0.0,0.0,0.0,0.8313961904871552
0.6537137248639214,-0.7265606812514567,1.3794330510666744,-0.7750239369957644,-0.6839565107432161,-0.45519335442361386,-0.6474664218985696,-0.19306016176243995,187500.0,0.0,0.0,0.0,0.0,-0.09251675543080036
